WORD,UK PRONUNCIATION,US PRONUNCIATION,URL,TRANSLATE
reinforcement,[ˌriːɪnˈfɔːsmənt],[ˌriːɪnˈfɔːrsmənt],https://dict.youdao.com/w/eng/reinforcement/#keyfrom=dict2,n.加强，援兵
reiterate,[riˈɪtəreɪt],[riˈɪtəreɪt],https://dict.youdao.com/w/eng/reiterate/#keyfrom=dict2,v.重申
reject,[rɪˈdʒekt],[rɪˈdʒekt],https://dict.youdao.com/w/eng/reject/#keyfrom=dict2,v.拒绝
rejection,[rɪˈdʒekʃn],[rɪˈdʒekʃn],https://dict.youdao.com/w/eng/rejection/#keyfrom=dict2,n.拒绝
rejoice,[rɪˈdʒɔɪs],[rɪˈdʒɔɪs],https://dict.youdao.com/w/eng/rejoice/#keyfrom=dict2,v.欢欣，使喜悦
relate,[rɪˈleɪt],[rɪˈleɪt],https://dict.youdao.com/w/eng/relate/#keyfrom=dict2,v.叙述，关联，涉及
related,[rɪˈleɪtɪd],[rɪˈleɪtɪd],https://dict.youdao.com/w/eng/related/#keyfrom=dict2,adj.与有关的
relation,[rɪˈleɪʃn],[rɪˈleɪʃn],https://dict.youdao.com/w/eng/relation/#keyfrom=dict2,n.关系，得害关系
relationship,[rɪˈleɪʃnʃɪp],[rɪˈleɪʃnʃɪp],https://dict.youdao.com/w/eng/relationship/#keyfrom=dict2,n.关系，联系
relative,[ˈrelətɪv],[ˈrelətɪv],https://dict.youdao.com/w/eng/relative/#keyfrom=dict2,n.亲戚 adj.有关系的
relatively,[ˈrelətɪvli],[ˈrelətɪvli],https://dict.youdao.com/w/eng/relatively/#keyfrom=dict2,adv.比较地，相对地
relativity,[ˌreləˈtɪvəti],[ˌreləˈtɪvəti],https://dict.youdao.com/w/eng/relativity/#keyfrom=dict2,n.相关性，相对论
relax,[rɪˈlæks],[rɪˈlæks],https://dict.youdao.com/w/eng/relax/#keyfrom=dict2,v.松弛，舒张，休息
relaxation,[ˌriːlækˈseɪʃn],[ˌriːlækˈseɪʃn],https://dict.youdao.com/w/eng/relaxation/#keyfrom=dict2,n.放松，松弛
relay,[ˈriːleɪ],[ˈriːleɪ; rɪˈleɪ],https://dict.youdao.com/w/eng/relay/#keyfrom=dict2,v.转播，中继
release,[rɪˈliːs],[rɪˈliːs],https://dict.youdao.com/w/eng/release/#keyfrom=dict2,v.释放，透露，发行
relevant,[ˈreləvənt],[ˈreləvənt],https://dict.youdao.com/w/eng/relevant/#keyfrom=dict2,adj.相关的
reliability,[rɪˌlaɪəˈbɪləti],[rɪˌlaɪəˈbɪləti],https://dict.youdao.com/w/eng/reliability/#keyfrom=dict2,n.可靠性
reliable,[rɪˈlaɪəb(ə)l],[rɪˈlaɪəbl],https://dict.youdao.com/w/eng/reliable/#keyfrom=dict2,adj.可靠的，可依赖的
reliance,[rɪˈlaɪəns],[rɪˈlaɪəns],https://dict.youdao.com/w/eng/reliance/#keyfrom=dict2,n.依靠，信赖
relief,[rɪˈliːf],[rɪˈliːf],https://dict.youdao.com/w/eng/relief/#keyfrom=dict2,n.解除，减轻，安慰
relieve,[rɪˈliːv],[rɪˈliːv],https://dict.youdao.com/w/eng/relieve/#keyfrom=dict2,v.解除，减轻，换班
religion,[rɪˈlɪdʒən],[rɪˈlɪdʒən],https://dict.youdao.com/w/eng/religion/#keyfrom=dict2,n.宗教(信仰)
religious,[rɪˈlɪdʒəs],[rɪˈlɪdʒəs],https://dict.youdao.com/w/eng/religious/#keyfrom=dict2,adj.宗教的，信教的
relinquish,[rɪˈlɪŋkwɪʃ],[rɪˈlɪŋkwɪʃ],https://dict.youdao.com/w/eng/relinquish/#keyfrom=dict2,v.放弃
relish,[ˈrelɪʃ],[ˈrelɪʃ],https://dict.youdao.com/w/eng/relish/#keyfrom=dict2,n.味道，风味
reluctance,[rɪˈlʌktəns],[rɪˈlʌktəns],https://dict.youdao.com/w/eng/reluctance/#keyfrom=dict2,n.不愿，勉强
reluctant,[rɪˈlʌktənt],[rɪˈlʌktənt],https://dict.youdao.com/w/eng/reluctant/#keyfrom=dict2,adj.不愿的，勉强的
rely,[rɪˈlaɪ],[rɪˈlaɪ],https://dict.youdao.com/w/eng/rely/#keyfrom=dict2,v.依靠，依赖
remain,[rɪˈmeɪn],[rɪˈmeɪn],https://dict.youdao.com/w/eng/remain/#keyfrom=dict2,n.依旧的，剩余，逗留
remainder,[rɪˈmeɪndə(r)],[rɪˈmeɪndər],https://dict.youdao.com/w/eng/remainder/#keyfrom=dict2,n.剩余部分
remains,[rɪˈmeɪnz],[rɪˈmeɪnz],https://dict.youdao.com/w/eng/remains/#keyfrom=dict2,n.剩余，遗迹，遗体
remark,[rɪˈmɑːk],[rɪˈmɑːrk],https://dict.youdao.com/w/eng/remark/#keyfrom=dict2,v.说起，留意，评论
remarkable,[rɪˈmɑːkəbl],[rɪˈmɑːrkəbl],https://dict.youdao.com/w/eng/remarkable/#keyfrom=dict2,adj.显着的，异常的
remedy,[ˈremədi],[ˈremədi],https://dict.youdao.com/w/eng/remedy/#keyfrom=dict2,n.药品，治疗(方法)
remember,[rɪˈmembə(r)],[rɪˈmembər],https://dict.youdao.com/w/eng/remember/#keyfrom=dict2,v.记得，想起，记住
remembrance,[rɪˈmembrəns],[rɪˈmembrəns],https://dict.youdao.com/w/eng/remembrance/#keyfrom=dict2,n.记得，记忆
remind,[rɪˈmaɪnd],[rɪˈmaɪnd],https://dict.youdao.com/w/eng/remind/#keyfrom=dict2,v.提醒，使想起
reminiscence,[ˌremɪˈnɪsns],[ˌremɪˈnɪsns],https://dict.youdao.com/w/eng/reminiscence/#keyfrom=dict2,n.回想，回忆，怀念
reminiscent,[ˌremɪˈnɪs(ə)nt],[ˌremɪˈnɪsnt],https://dict.youdao.com/w/eng/reminiscent/#keyfrom=dict2,adj.使想起的
remit,[rɪˈmɪt; ˈriːmɪt],[rɪˈmɪt],https://dict.youdao.com/w/eng/remit/#keyfrom=dict2,v.汇款，汇出
remittance,[rɪˈmɪt(ə)ns],[rɪˈmɪtns],https://dict.youdao.com/w/eng/remittance/#keyfrom=dict2,n.汇款
remnant,[ˈremnənt],[ˈremnənt],https://dict.youdao.com/w/eng/remnant/#keyfrom=dict2,n.残余，残迹
remote,[rɪˈməʊt],[rɪˈmoʊt],https://dict.youdao.com/w/eng/remote/#keyfrom=dict2,adj.遥远的，疏远的
remoteness,[rɪˈməʊtnəs],[rɪˈmoʊtnəs],https://dict.youdao.com/w/eng/remoteness/#keyfrom=dict2,n.遥远，疏远
removal,[rɪˈmuːv(ə)l],[rɪˈmuːvl],https://dict.youdao.com/w/eng/removal/#keyfrom=dict2,n.移开，除去，移居
remove,[rɪˈmuːv],[rɪˈmuːv],https://dict.youdao.com/w/eng/remove/#keyfrom=dict2,v.移开，除去，罢免
remuneration,[rɪˌmjuːnəˈreɪʃ(ə)n],[rɪˌmjuːnəˈreɪʃ(ə)n],https://dict.youdao.com/w/eng/remuneration/#keyfrom=dict2,n.列举
renaissance,[rɪˈneɪs(ə)ns],[ˈrenəsɑːns],https://dict.youdao.com/w/eng/renaissance/#keyfrom=dict2,n.(文艺)复兴
render,[ˈrendə(r)],[ˈrendər],https://dict.youdao.com/w/eng/render/#keyfrom=dict2,v.使得，给予，翻译
renew,[rɪˈnjuː],[rɪˈnuː],https://dict.youdao.com/w/eng/renew/#keyfrom=dict2,v.更新，续期
renewable,[rɪˈnjuːəb(ə)l],[rɪˈnuːəb(ə)l],https://dict.youdao.com/w/eng/renewable/#keyfrom=dict2,adj.可续期的
renewal,[rɪˈnjuːəl],[rɪˈnuːəl],https://dict.youdao.com/w/eng/renewal/#keyfrom=dict2,n.更新，续订
rent,[rent],[rent],https://dict.youdao.com/w/eng/rent/#keyfrom=dict2,n.租金 v.租
rental,[ˈrentl],[ˈrentl],https://dict.youdao.com/w/eng/rental/#keyfrom=dict2,adj.租借的，租金的
repair,[rɪˈpeə(r)],[rɪˈper],https://dict.youdao.com/w/eng/repair/#keyfrom=dict2,v.修理，纠正
repairmen,[men],[rɪˈpɛrˌmɛn],https://dict.youdao.com/w/eng/repairmen/#keyfrom=dict2,n.修理，修补，纠正
repay,[rɪˈpeɪ],[rɪˈpeɪ],https://dict.youdao.com/w/eng/repay/#keyfrom=dict2,v.偿付，报答
repeal,[rɪˈpiːl],[rɪˈpiːl],https://dict.youdao.com/w/eng/repeal/#keyfrom=dict2,v. & n.撤消，废除
repeat,[rɪˈpiːt],[rɪˈpiːt],https://dict.youdao.com/w/eng/repeat/#keyfrom=dict2,v.重复，背诵
repeatedly,[rɪˈpiːtɪdli],[rɪˈpiːtɪdli],https://dict.youdao.com/w/eng/repeatedly/#keyfrom=dict2,adj.重复地，一再地
repel,[rɪˈpel],[rɪˈpel],https://dict.youdao.com/w/eng/repel/#keyfrom=dict2,v.驱逐，推开
repent,[rɪˈpent],[rɪˈpent],https://dict.youdao.com/w/eng/repent/#keyfrom=dict2,v.后悔，悔悟
repetition,[ˌrepəˈtɪʃn],[ˌrepəˈtɪʃn],https://dict.youdao.com/w/eng/repetition/#keyfrom=dict2,n.重复，反复，复制
repetitive,[rɪˈpetətɪv],[rɪˈpetətɪv],https://dict.youdao.com/w/eng/repetitive/#keyfrom=dict2,adj.重复的，反复的
replace,[rɪˈpleɪs],[rɪˈpleɪs],https://dict.youdao.com/w/eng/replace/#keyfrom=dict2,v.归还原处，代替
replacement,[rɪˈpleɪsmənt],[rɪˈpleɪsmənt],https://dict.youdao.com/w/eng/replacement/#keyfrom=dict2,n.归回，代替(物)
replenish,[rɪˈplenɪʃ],[rɪˈplenɪʃ],https://dict.youdao.com/w/eng/replenish/#keyfrom=dict2,v.补充
replenishment,[rɪˈplenɪʃmənt],[rɪˈplenɪʃmənt],https://dict.youdao.com/w/eng/replenishment/#keyfrom=dict2,n.补充(货物)
reply,[rɪˈplaɪ],[rɪˈplaɪ],https://dict.youdao.com/w/eng/reply/#keyfrom=dict2,v. & n.回答，答复
report,[rɪˈpɔːt],[rɪˈpɔːrt],https://dict.youdao.com/w/eng/report/#keyfrom=dict2,v.报告，报导，报道
reportage,[ˌrepɔːˈtɑːʒ; rɪˈpɔːtɪdʒ],[rɪˈpɔːrtɪdʒˌˌrepɔːrˈtɑːʒ],https://dict.youdao.com/w/eng/reportage/#keyfrom=dict2,n.报告文学
reporter,[rɪˈpɔːtə(r)],[rɪˈpɔːrtər],https://dict.youdao.com/w/eng/reporter/#keyfrom=dict2,n.报告人，记者
represent,[ˌreprɪˈzent],[ˌreprɪˈzent],https://dict.youdao.com/w/eng/represent/#keyfrom=dict2,v.表示，表现，代表
representation,[ˌreprɪzenˈteɪʃn],[ˌreprɪzenˈteɪʃn],https://dict.youdao.com/w/eng/representation/#keyfrom=dict2,n.表示，代表
representative,[ˌreprɪˈzentətɪv],[ˌreprɪˈzentətɪv],https://dict.youdao.com/w/eng/representative/#keyfrom=dict2,adj.代表
reproach,[rɪˈprəʊtʃ],[rɪˈproʊtʃ],https://dict.youdao.com/w/eng/reproach/#keyfrom=dict2,v. & n.责备，指责
reproduce,[ˌriːprəˈdjuːs],[ˌriːprəˈduːs],https://dict.youdao.com/w/eng/reproduce/#keyfrom=dict2,v.复制，再造，繁殖
reproduction,[ˌriːprəˈdʌkʃn],[ˌriːprəˈdʌkʃn],https://dict.youdao.com/w/eng/reproduction/#keyfrom=dict2,n.复制(器)
reptile,[ˈreptaɪl],[ˈreptaɪl; ˈreptl],https://dict.youdao.com/w/eng/reptile/#keyfrom=dict2,n.爬行动物
republic,[rɪˈpʌblɪk],[rɪˈpʌblɪk],https://dict.youdao.com/w/eng/republic/#keyfrom=dict2,n.共和国
republican,[rɪˈpʌblɪkən],[rɪˈpʌblɪkən],https://dict.youdao.com/w/eng/republican/#keyfrom=dict2,n. & adj.共和(派)的
repudiate,[rɪˈpjuːdieɪt],[rɪˈpjuːdieɪt],https://dict.youdao.com/w/eng/repudiate/#keyfrom=dict2,n.拒绝接收，拒付
reputable,[ˈrepjətəbl],[ˈrepjətəb(ə)l],https://dict.youdao.com/w/eng/reputable/#keyfrom=dict2,adj.声誉好的
reputation,[ˌrepjuˈteɪʃn],[ˌrepjuˈteɪʃn],https://dict.youdao.com/w/eng/reputation/#keyfrom=dict2,n.名声，声誉
repute,[rɪˈpjuːt],[rɪˈpjuːt],https://dict.youdao.com/w/eng/repute/#keyfrom=dict2,n.声誉 v.看作，评价
request,[rɪˈkwest],[rɪˈkwest],https://dict.youdao.com/w/eng/request/#keyfrom=dict2,n.请求
require,[rɪˈkwaɪə(r)],[rɪˈkwaɪər],https://dict.youdao.com/w/eng/require/#keyfrom=dict2,v.需要，请求
requirement,[rɪˈkwaɪəmənt],[rɪˈkwaɪərmənt],https://dict.youdao.com/w/eng/requirement/#keyfrom=dict2,n.要求，需要
requisite,[ˈrekwɪzɪt],[ˈrekwɪzɪt],https://dict.youdao.com/w/eng/requisite/#keyfrom=dict2,adj.必要的，需要的
rescind,[rɪˈsɪnd],[rɪˈsɪnd],https://dict.youdao.com/w/eng/rescind/#keyfrom=dict2,adj.退还，取消
rescue,[ˈreskjuː],[ˈreskjuː],https://dict.youdao.com/w/eng/rescue/#keyfrom=dict2,v. & n.救援，救出
research,[rɪˈsɜːtʃ; ˈriːsɜːtʃ],[ˈriːsɜːrtʃ; rɪˈsɜːrtʃ; rɪˈsərtʃ; ˈriːsərtʃ],https://dict.youdao.com/w/eng/research/#keyfrom=dict2,v. & n.调查，研究
researcher,[rɪˈsɜːtʃə(r); ˈriːsɜːtʃə(r)],[ˈriːsɜːrtʃərˌrɪˈsɜːrtʃər],https://dict.youdao.com/w/eng/researcher/#keyfrom=dict2,n.调查者，研究人员
resemblance,[rɪˈzembləns],[rɪˈzembləns],https://dict.youdao.com/w/eng/resemblance/#keyfrom=dict2,n.相仿，类似
resemble,[rɪˈzemb(ə)l],[rɪˈzembl],https://dict.youdao.com/w/eng/resemble/#keyfrom=dict2,v.像，类似
resent,[rɪˈzent],[rɪˈzent],https://dict.youdao.com/w/eng/resent/#keyfrom=dict2,v.不满于，愤恨
resentful,[rɪˈzentfl],[rɪˈzentfl],https://dict.youdao.com/w/eng/resentful/#keyfrom=dict2,adj.不满的，怨恨的
resentment,[rɪˈzentmənt],[rɪˈzentmənt],https://dict.youdao.com/w/eng/resentment/#keyfrom=dict2,n.不满，愤恨
reservation,[ˌrezəˈveɪʃn],[ˌrezərˈveɪʃn],https://dict.youdao.com/w/eng/reservation/#keyfrom=dict2,n.贮存物，预定
reserve,[rɪˈzɜːv],[rɪˈzɜːrv],https://dict.youdao.com/w/eng/reserve/#keyfrom=dict2,v.贮备，保存，预定
reservoir,[ˈrezəvwɑː(r)],[ˈrezərvwɑːr],https://dict.youdao.com/w/eng/reservoir/#keyfrom=dict2,n.水库
reside,[rɪˈzaɪd],[rɪˈzaɪd],https://dict.youdao.com/w/eng/reside/#keyfrom=dict2,v.居住，存在
residence,[ˈrezɪdəns],[ˈrezɪdəns],https://dict.youdao.com/w/eng/residence/#keyfrom=dict2,n.住宅，住处
resident,[ˈrezɪdənt],[ˈrezɪdənt],https://dict.youdao.com/w/eng/resident/#keyfrom=dict2,n.居民
residual,[rɪˈzɪdjuəl],[rɪˈzɪdʒuəl],https://dict.youdao.com/w/eng/residual/#keyfrom=dict2,adj.剩余的
resign,[rɪˈzaɪn],[rɪˈzaɪn],https://dict.youdao.com/w/eng/resign/#keyfrom=dict2,v.辞职
resignation,[ˌrezɪɡˈneɪʃn],[ˌrezɪɡˈneɪʃn],https://dict.youdao.com/w/eng/resignation/#keyfrom=dict2,n.辞职
resist,[rɪˈzɪst],[rɪˈzɪst],https://dict.youdao.com/w/eng/resist/#keyfrom=dict2,v.抵抗，忍住
resistance,[rɪˈzɪstəns],[rɪˈzɪstəns],https://dict.youdao.com/w/eng/resistance/#keyfrom=dict2,n.抵抗，阻力，反感
resistant,[rɪˈzɪstənt],[rɪˈzɪstənt],https://dict.youdao.com/w/eng/resistant/#keyfrom=dict2,n.抵抗的，反对的
resolute,[ˈrezəluːt],[ˈrezəluːt],https://dict.youdao.com/w/eng/resolute/#keyfrom=dict2,adj.坚决的，果断的
resolutely,[ˈrezəluːtli],[ˈrezəluːtli],https://dict.youdao.com/w/eng/resolutely/#keyfrom=dict2,adj.坚决地，果断地
resolution,[ˌrezəˈluːʃn],[ˌrezəˈluːʃn],https://dict.youdao.com/w/eng/resolution/#keyfrom=dict2,n.决议，决定，决心
resolve,[rɪˈzɒlv],[rɪˈzɑːlv],https://dict.youdao.com/w/eng/resolve/#keyfrom=dict2,v.决定，解决，分解
resort,[rɪˈzɔːt],[rɪˈzɔːrt],https://dict.youdao.com/w/eng/resort/#keyfrom=dict2,v.诉诸，求助 n.胜地
resource,[rɪˈsɔːs],[ˈriːsɔːrs],https://dict.youdao.com/w/eng/resource/#keyfrom=dict2,n.资源，机智，策略
respect,[rɪˈspekt],[rɪˈspekt],https://dict.youdao.com/w/eng/respect/#keyfrom=dict2,v.尊重，重视，尊敬
respectable,[rɪˈspektəbl],[rɪˈspektəbl],https://dict.youdao.com/w/eng/respectable/#keyfrom=dict2,adj.可敬的
respectful,[rɪˈspektfl],[rɪˈspektfl],https://dict.youdao.com/w/eng/respectful/#keyfrom=dict2,adj.恭敬的，尊重的
respectfully,[rɪˈspektfəli],[rɪˈspektfəli],https://dict.youdao.com/w/eng/respectfully/#keyfrom=dict2,adv.恭敬地
respective,[rɪˈspektɪv],[rɪˈspektɪv],https://dict.youdao.com/w/eng/respective/#keyfrom=dict2,adj.各自的，各个的
respectively,[rɪˈspektɪvli],[rɪˈspektɪvli],https://dict.youdao.com/w/eng/respectively/#keyfrom=dict2,adv.各自，分别地
respond,[rɪˈspɒnd],[rɪˈspɑːnd],https://dict.youdao.com/w/eng/respond/#keyfrom=dict2,v.答复，反应，响应
response,[rɪˈspɒns],[rɪˈspɑːns],https://dict.youdao.com/w/eng/response/#keyfrom=dict2,v.答复，反应，响应
responsibility,[rɪˌspɒnsəˈbɪləti],[rɪˌspɑːnsəˈbɪləti],https://dict.youdao.com/w/eng/responsibility/#keyfrom=dict2,n.责任，职责
responsible,[rɪˈspɒnsəb(ə)l],[rɪˈspɑːnsəbl],https://dict.youdao.com/w/eng/responsible/#keyfrom=dict2,adj.负责的，尽责的
rest,[rest],[rest],https://dict.youdao.com/w/eng/rest/#keyfrom=dict2,v.休息 n.休息，休止
restaurant,[ˈrestrɒnt],[ˈrestrɑːnt],https://dict.youdao.com/w/eng/restaurant/#keyfrom=dict2,n.饭馆，餐厅
restless,[ˈrestləs],[ˈrestləs],https://dict.youdao.com/w/eng/restless/#keyfrom=dict2,adj.没休息的，不安的
restock,[ˌriːˈstɒk],[ˌriːˈstɑːk],https://dict.youdao.com/w/eng/restock/#keyfrom=dict2,v.重新进货
restore,[rɪˈstɔː(r)],[rɪˈstɔːr],https://dict.youdao.com/w/eng/restore/#keyfrom=dict2,v.恢复，复原，归还
restrain,[rɪˈstreɪn],[rɪˈstreɪn],https://dict.youdao.com/w/eng/restrain/#keyfrom=dict2,v.抑制，制止
restraint,[rɪˈstreɪnt],[rɪˈstreɪnt],https://dict.youdao.com/w/eng/restraint/#keyfrom=dict2,n.抑制，自制
restrict,[rɪˈstrɪkt],[rɪˈstrɪkt],https://dict.youdao.com/w/eng/restrict/#keyfrom=dict2,v.限制，约束
restriction,[rɪˈstrɪkʃ(ə)n],[rɪˈstrɪkʃn],https://dict.youdao.com/w/eng/restriction/#keyfrom=dict2,n.限制，约束
restrictive,[rɪˈstrɪktɪv],[rɪˈstrɪktɪv],https://dict.youdao.com/w/eng/restrictive/#keyfrom=dict2,n.限制的
result,[rɪˈzʌlt],[rɪˈzʌlt],https://dict.youdao.com/w/eng/result/#keyfrom=dict2,n.结果，效果，后果
resultant,[rɪˈzʌltənt],[rɪˈzʌltənt],https://dict.youdao.com/w/eng/resultant/#keyfrom=dict2,adj.结果的，合成的
resume,[rɪˈzjuːm],[rɪˈzuːm],https://dict.youdao.com/w/eng/resume/#keyfrom=dict2,n.个人简历，摘要
resume,[rɪˈzjuːm],[rɪˈzuːm],https://dict.youdao.com/w/eng/resume/#keyfrom=dict2,v.继续，再度
retail,[ˈriːteɪl; rɪˈteɪl],[ˈriːteɪl],https://dict.youdao.com/w/eng/retail/#keyfrom=dict2,v. & n.零售
retailer,[ˈriːteɪlə(r)],[ˈriːteɪlər],https://dict.youdao.com/w/eng/retailer/#keyfrom=dict2,n.零售商
retain,[rɪˈteɪn],[rɪˈteɪn],https://dict.youdao.com/w/eng/retain/#keyfrom=dict2,v.保留，记忆，雇
retell,[ˌriːˈtel],[ˌriːˈtel],https://dict.youdao.com/w/eng/retell/#keyfrom=dict2,v.复述
retire,[rɪˈtaɪə(r)],[rɪˈtaɪər],https://dict.youdao.com/w/eng/retire/#keyfrom=dict2,v.退休，退隐，就寝
retirement,[rɪˈtaɪəmənt],[rɪˈtaɪərmənt],https://dict.youdao.com/w/eng/retirement/#keyfrom=dict2,n.退休，隐居
retort,[rɪˈtɔːt],[rɪˈtɔːrt],https://dict.youdao.com/w/eng/retort/#keyfrom=dict2,v.反驳，回嘴
retreat,[rɪˈtriːt],[rɪˈtriːt],https://dict.youdao.com/w/eng/retreat/#keyfrom=dict2,v. & n.退却，撤退
retroactive,[ˌretrəʊˈæktɪv],[ˌretroʊˈæktɪv],https://dict.youdao.com/w/eng/retroactive/#keyfrom=dict2,adj.可追溯的
return,[rɪˈtɜːn],[rɪˈtɜːrn],https://dict.youdao.com/w/eng/return/#keyfrom=dict2,v.回归，归还 n.归来
reveal,[rɪˈviːl],[rɪˈviːl],https://dict.youdao.com/w/eng/reveal/#keyfrom=dict2,v.揭露，透露，显示
revenge,[rɪˈvendʒ],[rɪˈvendʒ],https://dict.youdao.com/w/eng/revenge/#keyfrom=dict2,n. & v.报仇，报复
revenue,[ˈrevənjuː],[ˈrevənuː],https://dict.youdao.com/w/eng/revenue/#keyfrom=dict2,n.岁入，收入
reverence,[ˈrevərəns],[ˈrevərəns],https://dict.youdao.com/w/eng/reverence/#keyfrom=dict2,n.尊敬，崇敬
reverse,[rɪˈvɜːs],[rɪˈvɜːrs],https://dict.youdao.com/w/eng/reverse/#keyfrom=dict2,adj.颠倒的，相反的
revert,[rɪˈvɜːt],[rɪˈvɜːrt],https://dict.youdao.com/w/eng/revert/#keyfrom=dict2,v.回复到，重议
review,[rɪˈvjuː],[rɪˈvjuː],https://dict.youdao.com/w/eng/review/#keyfrom=dict2,v. & n.检查，复习
revise,[rɪˈvaɪz],[rɪˈvaɪz],https://dict.youdao.com/w/eng/revise/#keyfrom=dict2,v.修改，校订，复习
revision,[rɪˈvɪʒn],[rɪˈvɪʒn],https://dict.youdao.com/w/eng/revision/#keyfrom=dict2,n.修改，修订
revival,[rɪˈvaɪv(ə)l],[rɪˈvaɪvl],https://dict.youdao.com/w/eng/revival/#keyfrom=dict2,n.复苏，再生
revive,[rɪˈvaɪv],[rɪˈvaɪv],https://dict.youdao.com/w/eng/revive/#keyfrom=dict2,v.苏醒，复苏
revoke,[rɪˈvəʊk],[rɪˈvoʊk],https://dict.youdao.com/w/eng/revoke/#keyfrom=dict2,v.废除，取消，撤回
revolt,[rɪˈvəʊlt],[rɪˈvoʊlt],https://dict.youdao.com/w/eng/revolt/#keyfrom=dict2,n. & v.起义，反抗
revolution,[ˌrevəˈluːʃn],[ˌrevəˈluːʃn],https://dict.youdao.com/w/eng/revolution/#keyfrom=dict2,n.革命，变革
revolutionary,[ˌrevəˈluːʃənəri],[ˌrevəˈluːʃəneri],https://dict.youdao.com/w/eng/revolutionary/#keyfrom=dict2,adj.革命的
revolve,[rɪˈvɒlv],[rɪˈvɑːlv],https://dict.youdao.com/w/eng/revolve/#keyfrom=dict2,v.旋转，绕行
reward,[rɪˈwɔːd],[rɪˈwɔːrd],https://dict.youdao.com/w/eng/reward/#keyfrom=dict2,n.报酬，酬金，报答
rewarding,[rɪˈwɔːdɪŋ],[rɪˈwɔːrdɪŋ],https://dict.youdao.com/w/eng/rewarding/#keyfrom=dict2,adj.有收获的
rheumatism,[ˈruːmətɪzəm],[ˈruːmətɪzəm],https://dict.youdao.com/w/eng/rheumatism/#keyfrom=dict2,n.风湿病
rhyme,[raɪm],[raɪm],https://dict.youdao.com/w/eng/rhyme/#keyfrom=dict2,n.韵，脚韵
rhythm,[ˈrɪðəm],[ˈrɪðəm],https://dict.youdao.com/w/eng/rhythm/#keyfrom=dict2,n.韵律，节奏
rib,[rɪb],[rɪb],https://dict.youdao.com/w/eng/rib/#keyfrom=dict2,n.肋，肋骨
ribbon,[ˈrɪbən],[ˈrɪbən],https://dict.youdao.com/w/eng/ribbon/#keyfrom=dict2,n.带子，缎带
rice,[raɪs],[raɪs],https://dict.youdao.com/w/eng/rice/#keyfrom=dict2,n.稻子，大米，米饭
rich,[rɪtʃ],[rɪtʃ],https://dict.youdao.com/w/eng/rich/#keyfrom=dict2,adj.富的，富饶的
richness,[ˈrɪtʃnəs],[ˈrɪtʃnəs],https://dict.youdao.com/w/eng/richness/#keyfrom=dict2,n.富饶，富有
rid,[rɪd],[rɪd],https://dict.youdao.com/w/eng/rid/#keyfrom=dict2,v.使摆脱，使除去
riddle,[ˈrɪd(ə)l],[ˈrɪdl],https://dict.youdao.com/w/eng/riddle/#keyfrom=dict2,n.谜语，谜
ride,[raɪd],[raɪd],https://dict.youdao.com/w/eng/ride/#keyfrom=dict2,v.乘坐，骑 n.乘车
ridge,[rɪdʒ],[rɪdʒ],https://dict.youdao.com/w/eng/ridge/#keyfrom=dict2,n.山脉，岭，屋脊
ridicule,[ˈrɪdɪkjuːl],[ˈrɪdɪkjuːl],https://dict.youdao.com/w/eng/ridicule/#keyfrom=dict2,n. & v.嘲笑，挖苦
ridiculous,[rɪˈdɪkjələs],[rɪˈdɪkjələs],https://dict.youdao.com/w/eng/ridiculous/#keyfrom=dict2,adj.可笑的，荒谬的
rifle,[ˈraɪfl],[ˈraɪfl],https://dict.youdao.com/w/eng/rifle/#keyfrom=dict2,n.步枪，来福枪
right,[raɪt],[raɪt],https://dict.youdao.com/w/eng/right/#keyfrom=dict2,adj.正确的，右的
righteous,[ˈraɪtʃəs],[ˈraɪtʃəs],https://dict.youdao.com/w/eng/righteous/#keyfrom=dict2,adj.正直的，公正的
rigid,[ˈrɪdʒɪd],[ˈrɪdʒɪd],https://dict.youdao.com/w/eng/rigid/#keyfrom=dict2,adj.僵硬的，严厉的
rigidity,[rɪˈdʒɪdəti],[rɪˈdʒɪdəti],https://dict.youdao.com/w/eng/rigidity/#keyfrom=dict2,adj.僵硬，严厉，死板
rigor,[ˈrɪɡə(r)],[ˈrɪɡər],https://dict.youdao.com/w/eng/rigor/#keyfrom=dict2,n.严格，严肃
rigorous,[ˈrɪɡərəs],[ˈrɪɡərəs],https://dict.youdao.com/w/eng/rigorous/#keyfrom=dict2,adj.严厉的，酷热的
rim,[rɪm],[rɪm],https://dict.youdao.com/w/eng/rim/#keyfrom=dict2,n.边缘，眼镜架
ring,[rɪŋ],[rɪŋ],https://dict.youdao.com/w/eng/ring/#keyfrom=dict2,v.鸣，打铃，打电话
rinse,[rɪns],[rɪns],https://dict.youdao.com/w/eng/rinse/#keyfrom=dict2,v.漂洗，润丝
riot,[ˈraɪət],[ˈraɪət],https://dict.youdao.com/w/eng/riot/#keyfrom=dict2,n. & v.骚乱，闹事
riotous,[ˈraɪətəs],[ˈraɪətəs],https://dict.youdao.com/w/eng/riotous/#keyfrom=dict2,adj.骚乱的，喧扰的
rip,[rɪp],[rɪp],https://dict.youdao.com/w/eng/rip/#keyfrom=dict2,v.撕破，扯碎
ripe,[raɪp],[raɪp],https://dict.youdao.com/w/eng/ripe/#keyfrom=dict2,adj.熟的，成熟的
